id	id_parent	name	kname	original_name	name_aka	vtype	tags	vlink	id_artist	id_original_artist	releasedate	publishedon	views	likes	dislikes	lastupdate	recentviews	recentlikes	awards	regionlocked
2905	0	Look (A starlight Night)		[Choreography Video] NU'EST 5th Mini Album CANVAS 'Look(A Starlight Night)'		main		rKNL7eME7JY	151	0	2016-11-17	2016-11-17 00:00:00	3716768	81127	273	2022-06-17 02:02:44	282	4	0	
2906	2248	Energetic		Wanna One (워너원) - 에너제틱 (Energetic) Practice Ver.		alternate	d	UeekjXMmv38	265	0	2017-09-14	2017-09-15 00:00:00	8190349	179901	1484	2022-06-17 13:15:13	429	10	0	KR
2907	2250	Burn It Up		Wanna One (워너원) -  활활 (Burn It Up) Practice Ver.		alternate	d	hqeEcAfHggI	265	0	2017-09-14	2017-09-15 00:00:00	9939451	218815	1730	2022-06-17 13:16:16	333	5	0	
2908	0	Idol	아이돌	BTS (방탄소년단) 'IDOL' Official MV		main		pBuZEGYXA6E	40	0	2018-08-24	2018-08-24 00:00:00	1132071399	19486938	856173	2022-06-17 11:47:08	410947	4721	8	CA,KR,PR,TH,US
2909	0	Wild		Koo HaRa "WILD" Official MV		main		YXumypStw2Y	82	0	2018-08-24	2018-08-24 00:00:00	572232	0	0	2022-06-17 13:46:39	102	0	0	
2910	0	And I		[미스터 션샤인 OST Part 10] 뉴이스트 W (NU'EST W) - AND I MV		main	o	NLuK9ZwTyuM	302	0	2018-08-26	2018-08-26 00:00:00	2919360	51616	290	2022-06-17 11:47:39	440	0	0	
2911	4411	Now or Never		SF9 - 질렀어 (Now or Never) Performance Video MV 1take ver.		alternate		yW4JugOktJ0	270	0	2018-08-26	2018-08-26 00:00:00	833883	39376	95	2022-06-17 14:03:13	261	12	0	
2912	0	Awkward Silence	갑자기 분위기 싸해질 필요 없잖아요	Stray Kids "갑자기 분위기 싸해질 필요 없잖아요(Awkward Silence)" M/V		main		y289In1OdZI	288	0	2018-08-27	2018-08-27 00:00:00	32404889	978818	3735	2022-06-17 06:31:39	9994	281	0	
2913	0	Oh My!	어쩌나	SEVENTEEN - 怎麼辦 (Oh My!) (Chinese ver.) (華納official HD 高畫質官方中字版)	怎麼辦	main	z	jAnHj9k2DT4	171	0	2018-08-27	2018-08-27 00:00:00	1286147	53026	217	2022-06-17 11:15:36	397	13	0	
2914	0	Kiss me Like That		SHINHWA - Kiss Me Like That OFFICIAL MV		main		LxVlNoJ94Oc	173	0	2018-08-28	2018-08-28 00:00:00	4801845	77942	405	2022-06-16 23:47:48	362	4	0	
2915	0	I'm Bad		[MV] NU'EST(뉴이스트) _ I’m Bad		main		nFGmvS8SejY	151	0	2015-02-26	2015-02-27 00:00:00	3611026	70218	523	2022-06-17 00:30:38	141	2	0	
2916	0	YlenoL		[SPECIAL VIDEO] NU'EST W(뉴이스트 W) - ylenoL		main		btwYZlpTTik	302	0	2018-08-28	2018-08-29 00:00:00	720634	43673	88	2022-06-17 13:46:36	51	3	0	
2917	0	We Go Up	위 고 업	NCT DREAM 엔시티 드림 'We Go Up' MV		main		LV1Es22E0RI	149	0	2018-08-30	2018-08-30 00:00:00	78679067	1962268	10567	2022-06-17 06:15:24	19802	285	0	
2918	0	Sheep		Lay - Sheep (Alan Walker Relift)		main	xnz	kthhAjR4CBs	127	0	2018-08-31	2018-08-30 00:00:00	22944802	945470	20098	2022-06-16 17:30:11	1733	35	0	
2919	15550	Heart		백퍼센트(100%)_맘(Heart) M/V		duplicate		biz-ioGh1CM	1	0	2018-09-03	2018-09-03 00:00:00	94480	9429	27	2022-06-16 18:45:07	9	2	0	
2920	2930	Love Paint		[ETC] NU'EST(뉴이스트) - Love Paint (Every Afternoon) Dance Practice Eye Contact Ver.		alternate	d	egLrY_do-HA	151	0	2016-09-27	2016-09-27 00:00:00	1468042	49060	115	2022-06-17 12:32:06	40	2	0	
2921	2930	Love Paint		[ETC] NU'EST(뉴이스트) - Love Paint (Every Afternoon) Dance Practice Fix Ver.		alternate	d	BWTCJ2mBhNo	151	0	2016-09-13	2016-09-13 00:00:00	615958	25912	56	2022-06-17 14:00:48	21	0	0	
2922	0	April Fools (0401)		Jimin Park "April Fools (0401)" M/V		main		sfkEbtHcooI	106	0	2018-09-04	2018-09-04 00:00:00	1899785	154377	1132	2022-06-16 22:02:39	68	0	0	
2923	2899	Hi high		[MV] 이달의 소녀 (LOONA) "Hi High" Original Choreography Ver.		alternate	d	gSRFqpheg6Y	316	0	2018-09-04	2018-09-04 00:00:00	3478783	141212	613	2022-06-17 11:48:05	1548	54	0	CA,KR,PR,US
2924	0	Siren	사이렌	[MV] SUNMI(선미) _ Siren(사이렌)		main		TNWMZIf7eSg	268	0	2018-09-04	2018-09-04 00:00:00	63233277	1087839	16345	2022-06-17 07:45:09	7908	81	6	
2925	0	Where you At		[M/V] NU'EST W(뉴이스트 W) - WHERE YOU AT		main		5e8-4mBiCSI	302	0	2017-10-10	2017-10-10 00:00:00	13471457	409481	4344	2022-06-17 12:47:43	547	8	2	
2926	0	Lil' Touch	몰랐니	Girls' Generation-Oh!GG 소녀시대-Oh!GG '몰랐니 (Lil' Touch)' MV		main		SdzLl-XpJt0	329	0	2018-09-05	2018-09-05 00:00:00	157491243	2802642	50550	2022-06-17 00:16:38	21348	227	0	
2927	4590	Puzzle Moon		[MV] GWSN(공원소녀) _ Puzzle Moon(퍼즐문)		duplicate		5aNKhuKk7u0	330	0	2018-09-05	2018-09-05 00:00:00	3844127	145420	2806	2022-06-17 00:46:14	308	11	0	CN
2928	0	Mixtape#2		Stray Kids "Mixtape#2" Video	Behind The Light	main		KvOoSNLpqWo	288	0	2018-09-05	2018-09-05 00:00:00	7677122	368154	488	2022-06-17 12:32:07	2003	92	0	
2929	4463	Right Here		THE BOYZ(더보이즈) 'Right Here' MV		duplicate		Acj9izgg6SY	283	0	2018-09-05	2018-09-05 00:00:00	2450102	0	0	2022-06-16 22:46:05	428	0	0	
2930	0	Love Paint		[MV] NU'EST(뉴이스트) _ Love Paint (every afternoon)		main		Ee15gbUiqfs	151	0	2016-08-28	2016-08-28 00:00:00	6543976	194273	1195	2022-06-17 13:00:17	274	7	0	
2931	2529	Chain		NCT 127 'Chain' Dance Practice		alternate	d	pGB6oUsvH3U	148	0	2018-05-25	2018-05-25 00:00:00	8782721	324495	993	2022-06-17 13:01:39	732	18	0	
2932	2122	Cherry Bomb		NCT 127 DANCE PRACTICE VIDEO #BOMB ver.		alternate	d	bTu86Ll8eqk	148	0	2017-06-23	2017-06-23 00:00:00	7134129	249182	951	2022-06-17 13:01:41	535	14	0	
2933	1688	Fire Truck		NCT 127 엔시티 127 '소방차 (Fire Truck)' Dance Practice		alternate	d	ssBGdX5-h94	148	0	2016-07-25	2016-07-26 00:00:00	23250177	441532	3695	2022-06-17 13:02:11	1813	32	0	KR
2934	2449	Touch		NCT 127 'TOUCH' Choreography Video @MTV Asia Spotlight		alternate	d	IVifciNhuIc	148	0	2018-04-24	2018-04-25 00:00:00	1082552	92173	227	2022-06-17 13:00:41	71	3	0	
2935	0	Before U Go		TVXQ! 동방신기 '이것만은 알고 가 (Before U Go)' MV		main		b-yLX4DFKyM	207	0	2011-03-14	2011-03-15 00:00:00	5675141	51353	1143	2022-06-17 13:00:14	164	4	2	
2936	2935	Before U go		TVXQ! 동방신기 '이것만은 알고 가 (Before U Go)' MV Dance Ver.		alternate	d	KLBIy6t-X-A	207	0	2011-03-28	2011-03-29 00:00:00	5803347	60886	914	2022-06-17 13:02:07	475	6	0	KR
2937	0	Wrong Number		TVXQ! 동방신기 'Wrong Number' MV		main		rwagNDrh1DA	207	0	2009-11-24	2009-11-24 00:00:00	5708608	49166	656	2022-06-17 12:46:41	609	9	0	
2938	915	Catch Me		TVXQ! 동방신기 'Catch Me' Dance Practice		alternate	d	JzSgMwrSfOk	207	0	2012-09-28	2012-09-28 00:00:00	3554818	46195	1055	2022-06-17 02:01:41	53	0	0	
2939	1360	Spellbound		TVXQ! 동방신기 '수리수리 (Spellbound)' MV 2nd Version		alternate		RNgUj9hyPRg	207	0	2014-03-04	2014-03-05 00:00:00	1831016	40650	583	2022-06-17 10:46:09	28	0	0	
2940	0	Humanoids		TVXQ! 동방신기 'Humanoids' MV		main		XAC5KRMyiQk	207	0	2012-11-26	2012-11-26 00:00:00	10264042	117036	2645	2022-06-17 13:00:14	304	3	0	
2941	0	Are you a good girl?		TVXQ! 동방신기 '악녀 (Are You A Good Girl?)' MV		main		DSSegg5GEMY	207	0	2009-11-25	2009-11-25 00:00:00	1258231	9722	166	2022-06-17 10:45:06	147	2	0	
2942	0	One		TVXQ! 동방신기 'One' MV		main		5ncykvIuuns	207	0	2009-11-23	2009-11-24 00:00:00	1125715	9998	86	2022-06-17 13:17:20	99	0	0	
2943	0	Holding Back The Tears		TVXQ! 동방신기 '그리고… (Holding Back The Tears)' MV		main		shW7s8C4S_s	207	0	2009-11-24	2009-11-24 00:00:00	716948	9085	116	2022-06-17 12:45:12	86	3	0	
2944	0	O-Jung.Ban.Hap		TVXQ! 동방신기 'O -正.反.合. (정반합)' MV	O-Union; O	main		NWkS9S8QWm8	207	0	2009-11-24	2009-11-24 00:00:00	2922739	26087	593	2022-06-17 12:32:05	299	4	0	
2945	0	Beautiful life		TVXQ! 동방신기 'Beautiful Life' MV	Beautiful Life	main		1qIt7992To8	207	0	2009-11-23	2009-11-23 00:00:00	742257	7558	117	2022-06-17 12:32:38	61	3	0	KR
2946	0	Baby Don't Stop	베이비 돈 스탑	NCT U 엔시티 유 'Baby Don't Stop' MV		main		k0DqRstCgj4	150	0	2018-02-26	2018-02-26 00:00:00	95158922	2041314	11641	2022-06-16 23:00:08	15276	215	0	
2947	2440	Boss		NCT U 엔시티 유 'BOSS' Dance Practice		alternate	d	-7tSTUR7FG0	150	0	2018-02-27	2018-02-27 00:00:00	58397870	1121889	6224	2022-06-17 06:45:11	7330	97	0	JP
2948	2946	Baby Don't Stop		NCT U 엔시티 유 'Baby Don't Stop' Dance Practice		alternate	d	DR2CtV_khJo	150	0	2018-03-16	2018-03-17 00:00:00	12503234	449050	1377	2022-06-17 13:01:43	1129	26	0	
2949	2917	We go Up		NCT DREAM 엔시티 드림 'We Go Up (青春接力) (Chinese ver.)' Performance Video		alternate	z	6dMJBThK8eE	149	0	2018-09-06	2018-09-06 00:00:00	2765771	253274	871	2022-06-16 22:17:34	338	10	0	JP
2950	2908	Idol		BTS (방탄소년단) 'IDOL (Feat. Nicki Minaj)' Official MV		alternate		K1scjjbfNsk	40	0	2018-09-06	2018-09-06 00:00:00	153095150	5844585	127829	2022-06-17 06:17:17	27084	591	0	
2951	0	Beautiful	뷰티풀	Wanna One (워너원) - 'Beautiful (뷰티풀)' M/V (Performance ver.)		main		xXWyJEo6VgA	265	0	2017-11-20	2017-11-21 00:00:00	66494771	1041027	14225	2022-06-17 07:46:07	8925	122	8	
2952	2951	Beautiful		WannaOne (워너원) - 'Beautiful' M/V (Movie ver.)		alternate		o4_tHTmniw4	265	0	2017-11-13	2017-11-13 00:00:00	13312665	504059	10759	2022-06-17 13:02:10	229	12	0	KR
2953	2951	Beautiful		Wanna One (워너원) - 'Beautiful (뷰티풀)' (Performance Practice)		alternate	d	DmdezafV6ko	265	0	2017-12-13	2017-12-14 00:00:00	5122514	159727	1116	2022-06-17 00:33:21	184	8	0	
2954	745	Ah Yeah		[EXID(이엑스아이디)] 아예 Ah Yeah 안무 연습 영상 Original Ver.		alternate	d	iP2EdQokVSE	60	0	2015-04-19	2015-04-20 00:00:00	5082806	41769	661	2022-06-17 13:01:16	95	2	0	CA,PR,US
2955	2959	Remember Me		(MV)오마이걸(OH MY GIRL)_불꽃놀이 (Remember Me)		duplicate		F-Li_1m4G7k	152	0	2018-09-10	2018-09-10 00:00:00	1429828	32968	409	2022-06-17 11:45:38	79	3	0	
2956	0	Countless	셀 수 없는	SHINee 샤이니 '셀 수 없는 (Countless)' MV		main		6lE0AJzOb-I	172	0	2018-09-10	2018-09-10 00:00:00	19192325	778517	3181	2022-06-17 06:30:38	1920	20	0	
2957	0	Beautiful Feeling		DAY6 "Beautiful Feeling" M/V		main		ltBiIr_QXac	54	0	2018-09-09	2018-09-10 00:00:00	4384828	251566	476	2022-06-17 00:47:39	399	6	0	
2958	8499	Mellow Mellow		Berry Good - Mellow Mellow Official MV		duplicate		Bce580BmQHc	229	0	2018-09-09	2018-09-09 00:00:00	242483	9786	53	2022-06-16 18:17:36	31	0	0	
2959	0	Remember Me	불꽃놀이	[MV] OH MY GIRL(오마이걸) _ Remember Me(불꽃놀이)		main		RrvdjyIL0fA	152	0	2018-09-10	2018-09-10 00:00:00	16167525	224585	4017	2022-06-17 12:33:03	2548	16	1	KR
2960	676	Good Bye Bye		[ETC] 뉴이스트 (NU'EST)Good Bye Bye MV Choreography ver.		alternate		ZO2mqbsBRY8	151	0	2014-07-16	2014-07-17 00:00:00	1127807	28792	150	2022-06-17 13:30:07	101	3	0	UK,CN
2961	0	The Way U Are		TVXQ! 동방신기 'The Way U Are' MV		main		RXPFBbu3tiY	207	0	2004-06-23	2009-11-23 00:00:00	1302042	12547	153	2022-06-16 20:47:09	151	5	0	
2962	4535	Naughty boy		PENTAGON(펜타곤) - '청개구리(Naughty boy)' Official Music Video		duplicate		DjrQGkFUnBo	280	0	2018-09-10	2018-09-10 00:00:00	2297062	161016	1430	2022-06-16 23:17:56	89	3	0	
2963	15550	Heart		[MV] 100%(백퍼센트) _ Heart(맘) (Performance Ver.)		alternate		oeGoOebI6I0	1	0	2018-09-11	2018-09-10 00:00:00	145797	14945	135	2022-06-16 17:45:34	8	0	0	
2964	0	Begin with the end		[MV] UNI.T _ Begin with the end(끝을 아는 시작)		main		3p4Uwgpc9MU	295	0	2018-09-15	2018-09-15 00:00:00	611071	32303	250	2022-06-17 12:47:12	17	0	0	
2965	0	One more shot		박보람 (Park Boram) - 한 잔만 더 하면 (one more shot) MV		main		5wxANM2L3v4	155	0	2018-09-13	2018-09-14 00:00:00	185585	3884	138	2022-06-16 18:16:12	0	0	0	KR
2966	5726	Rollin'		브레이브걸스(Bravegirls) - 롤린(Rollin')(New Version) Choreography Video		alternate	d	teVGtThOj88	36	0	2018-09-16	2018-09-17 00:00:00	1678910	58083	420	2022-06-17 07:45:39	265	4	0	
2967	0	Lullaby	룰라바이	GOT7 "Lullaby" M/V		main		9RUeTYiJCyA	80	0	2018-09-17	2018-09-17 00:00:00	126611072	2363584	21225	2022-06-17 06:15:48	14812	116	7	
2968	4463	Right Here		THE BOYZ(더보이즈) 'Right Here' (Performance ver.) MV		alternate		RgXgdLQ3ovQ	283	0	2018-09-17	2018-09-17 00:00:00	190877	0	0	2022-06-16 18:00:19	21	0	0	
2969	0	I mean		[MV] UNI.T(유니티) _ I mean(난말야)		main		2bY64rtP0wk	295	0	2018-09-18	2018-09-18 00:00:00	4612795	109455	1561	2022-06-17 10:02:14	353	5	0	IO,KP,SS
2970	0	Breaking Down		DAY6「Breaking Down」Music Video		main	j	QmBaZKYEXN8	54	0	2018-09-18	2018-09-18 00:00:00	2022704	98834	182	2022-06-16 22:32:53	405	13	0	
2971	0	Phantomgate		헤이즈 (Heize) - 팬텀게이트 (Phantomgate) MV		main		XcsgjHFAa9Y	231	0	2018-09-18	2018-09-19 00:00:00	177705	10496	62	2022-06-16 17:32:30	8	0	0	CA,KR,PR,TH,US
2972	0	Save me, Save you	부탁해	[MV] 우주소녀 (WJSN) - 부탁해 (SAVE ME, SAVE YOU)		main		2wOBbRu3OOc	218	0	2018-09-19	2018-09-19 00:00:00	15538196	262752	3103	2022-06-17 12:46:40	9340	119	1	
2973	0	Memoria	메모리아	[MV] GFRIEND - Memoria		main	j	YTWwz6R6jy0	76	0	2018-09-19	2018-09-19 00:00:00	13750697	313745	4112	2022-06-17 05:48:07	2424	41	0	
2974	0	Very Very Very	너무너무너무	아이오아이 (I.O.I) - 너무너무너무 (Very Very Very) MV		main		GdxvD7r58ng	94	0	2018-06-25	2018-06-26 00:00:00	48302750	736946	10551	2022-06-17 06:16:47	20825	219	3	
2975	0	Dream Girls		아이오아이 (I.O.I) - Dream Girls MV		main		8Zu_yO4pNEY	94	0	2018-06-26	2018-06-26 00:00:00	4794825	117611	1341	2022-06-17 02:01:45	999	16	0	
2976	0	Whatta Man (Good man)		아이오아이 (I.O.I) - Whatta Man (Good man) MV		main		1eq9F-t02GY	94	0	2016-08-09	2018-06-26 00:00:00	13216214	341429	3986	2022-06-17 08:15:08	3666	90	5	
2977	0	What	왓	Dreamcatcher(드림캐쳐) 'What' MV		main		pN0dkjp1deQ	56	0	2018-09-20	2018-09-20 00:00:00	9611836	297308	1302	2022-06-17 13:01:15	2607	33	0	CA,PR,US
2978	0	White Noise		AMBER 엠버 'White Noise' MV		main		wBKzjuKBSTM	15	0	2018-09-20	2018-09-20 00:00:00	2416964	223331	853	2022-06-16 21:17:12	99	0	0	
2979	2443	I.P.U.		Wanna One (워너원) - 약속해요 (I.P.U.) Practice Ver.		alternate	d	Qxde05RvVP8	265	0	2018-03-16	2018-03-17 00:00:00	6202496	263574	2424	2022-06-17 13:16:16	122	4	0	
2981	0	Bang Diggy Bang Bang		[MV] Yoonmirae(윤미래), Tiger(타이거) JK, Bizzy(MFBTY) _ Bang Diggy Bang Bang(방뛰기방방)		main		mG1hMKTEV40	331	0	2015-03-18	2015-03-19 00:00:00	3861287	60187	615	2022-06-17 00:32:14	222	3	0	
2982	0	Sweet Dream		[MV] Yoonmirae(윤미래), Tiger JK(타이거JK), Bizzy (MFBTY) _ Sweet Dream		main		eWN0_WcB2XE	331	0	2015-12-23	2015-12-24 00:00:00	525742	9231	89	2022-06-16 20:02:19	71	2	0	
2983	0	Cactus		A.C.E(에이스) -  선인장(CACTUS) MV		main		-VYJKjyRjik	332	0	2017-05-22	2017-05-23 00:00:00	8112287	402541	1572	2022-06-17 02:30:39	1004	30	0	
2984	0	Take me higher		A.C.E(에이스) - TAKE ME HIGHER MV		main		g4ELX7LyXDw	332	0	2018-06-07	2018-06-07 00:00:00	6374561	269279	1299	2022-06-17 02:18:17	563	14	0	
2985	0	Callin'		A.C.E(에이스) - Callin' MV		main		6uuBP8r3NV4	332	0	2017-10-18	2017-10-18 00:00:00	4089829	223511	626	2022-06-17 02:18:16	503	16	0	
2986	8634	Callin'		A.C.E(에이스) - Callin' MV Dance ver.		alternate	d	iq6s1mCT9BI	332	0	2017-10-29	2017-10-29 00:00:00	1990854	84854	235	2022-06-17 02:30:11	238	4	0	
2987	4535	Naughty boy		PENTAGON(펜타곤) - '청개구리(Naughty boy)' M/V (Performance ver.)		alternate	d	nsmhCYtMyXo	280	0	2018-09-28	2018-09-28 00:00:00	5306614	194195	2077	2022-06-17 02:00:09	1108	26	0	
2988	0	Marry Me		[M/V] 예성 (YESUNG) - 결혼해줘		main		ZCrNjTvJmoM	220	0	2018-09-26	2018-09-27 00:00:00	18431	1987	3	2022-06-16 18:16:41	3	0	0	
2989	0	If Only		[몬채널][S] 몬스타엑스 (MONSTA X) - IF ONLY		main		OfEPinYMsI8	143	0	2018-09-26	2018-09-26 00:00:00	3915731	164401	411	2022-06-17 00:32:21	482	19	0	
2990	0	Now or Never		SF9 Now or Never  -Japanese ver.- 【OFFICIAL MUSIC VIDEO】		main	j	EGXtvout49M	270	0	2018-09-28	2018-09-29 00:00:00	537776	32424	87	2022-06-17 13:47:40	113	2	0	IO,KP,SS
2991	0	Animals		SUPER JUNIOR 슈퍼주니어 'Animals' Visual Pack		main		b7VReS2tMsI	189	0	2018-09-30	2018-10-01 00:00:00	4443463	197273	1169	2022-06-17 02:02:46	501	6	0	
2992	0	Goodbye Road	이별길	iKON - '이별길(GOODBYE ROAD)' M/V		main		2O6dRaBbFoo	95	0	2018-10-01	2018-10-01 00:00:00	65315838	1467961	11891	2022-06-17 06:32:39	8537	58	7	
2993	0	I Don't Care		[M/V] NU'EST W(뉴이스트 W) - I Don't Care (with Spoonz)		main		xzaZdHvk4uo	302	0	2018-10-01	2018-10-01 00:00:00	1224528	114456	384	2022-06-17 13:32:42	129	5	0	
2994	2957	Beautiful Feeling		DAY6 "Beautiful Feeling" M/V Spin-off (Studio ver.)		alternate		l-nVkponq4M	54	0	2018-10-03	2018-10-03 00:00:00	542089	68012	43	2022-06-16 20:45:10	96	7	0	
2995	2996	All Night		[MV] SOYOU(소유) _ All Night(까만밤) (PROD. GroovyRoom, OREO)		duplicate		KUh1fzZ5N4s	178	0	2018-10-04	2018-10-04 00:00:00	624105	20137	338	2022-06-17 13:47:38	65	0	0	IO,KP,SS
2996	0	All Night		[MV] 소유 (SOYOU) - 까만밤 (PROD. Groovy Room, OREO) With. SIK-K		main		rcwJvgs53Ng	178	0	2018-10-04	2018-10-04 00:00:00	1491583	55483	816	2022-06-16 22:46:06	41	4	1	
2997	0	Into You		YURI 유리 '빠져가 (Into You)' MV		main		hsJ2c3k_XeE	333	0	2018-10-04	2018-10-04 00:00:00	8514207	349870	3688	2022-06-17 13:01:10	793	11	0	CA,KR,PR,TH,US
2999	0	BAAM	뺌	MOMOLAND「BAAM -Japanese ver.-」		main	j	1z0cVM5ttRg	267	0	2018-10-04	2018-10-05 00:00:00	31120212	366862	19984	2022-06-16 16:01:10	5534	33	0	
3000	0	Give Me A Chance		LAY 레이 'Give Me A Chance' MV		main	nz	ArF1OQFQHzw	127	0	2018-10-06	2018-10-07 00:00:00	8262500	607484	4194	2022-06-17 13:02:34	482	0	0	BF,BN,BY,GL,GP,IO,KP,NP,PR,SS,UM,UZ
3001	2992	Goodbye Road		iKON - ‘이별길(GOODBYE ROAD)’ PERFORMANCE VIDEO		alternate		f9J6lu4Bgaw	95	0	2018-10-06	2018-10-06 00:00:00	960816	107683	185	2022-06-17 14:00:18	71	7	0	
3002	0	BbiBbi	삐삐	[MV] IU(아이유) _ BBIBBI(삐삐)		main		nM0xDI5R50E	98	0	2018-10-10	2018-10-10 00:00:00	242424117	3417919	75907	2022-06-17 00:17:41	72128	621	7	
3003	0	Hwi Hwi		LABOUM「Hwi hwi -Japanese Ver.-」Music Video		main	j	pcwFW4i-Kzc	125	0	2018-10-10	2018-10-10 00:00:00	269484	7268	129	2022-06-17 14:03:12	21	3	0	
3004	0	You're my		소년공화국(BoysRepublic) - 별(You're my) MV		main		2vIt0Tz3bm4	35	0	2018-10-10	2018-10-10 00:00:00	54382	7087	11	2022-06-16 18:15:14	17	0	0	
3005	0	Love Bomb	러브 밤	[MV] 프로미스나인 (fromis_9) - LOVE BOMB		main		-SK6cvkK4c0	279	0	2018-10-10	2018-10-10 00:00:00	26043697	419062	6494	2022-06-17 12:48:11	5375	100	0	
3006	0	Regular		NCT 127 엔시티 127 'Regular (English Ver.)' MV		main	e	gj-VU9oK2Yo	148	0	2018-10-08	2018-10-08 00:00:00	80824037	1745678	13838	2022-06-17 06:16:50	15336	228	0	
3007	2972	Save me, Save you		[Performance MV] 우주소녀(WJSN) - 부탁해(SAVE ME,SAVE YOU)		alternate		lx7MTAnTOHM	218	0	2018-10-08	2018-10-08 00:00:00	1571990	49183	311	2022-06-17 13:46:07	1926	41	0	
3008	0	You in my eyes		SNUPER(스누퍼) '내 눈에는 니가' M/V		main		3tUaHSN7Kf0	246	0	2018-10-08	2018-10-08 00:00:00	191148	15603	47	2022-06-16 18:17:38	17	0	0	
3009	0	One more Time	원 모어 타임	SUPER JUNIOR (슈퍼주니어) X REIK 'One More Time (Otra Vez)' MV	Otra Vez	main	s	7GqYSbc1tsM	189	0	2018-10-08	2018-10-08 00:00:00	88302476	1816057	26522	2022-06-17 06:32:44	22061	223	0	
3010	0	Regular		NCT 127 엔시티 127 'Regular (Korean Ver.)' MV		main		Gif0E6jYakM	148	0	2018-10-11	2018-10-11 00:00:00	21749803	943900	6090	2022-06-17 08:18:18	2830	85	4	
3011	0	Crush		Weki Meki 위키미키 - Crush M/V		main		bT2AMc8hI6A	271	0	2018-10-11	2018-10-11 00:00:00	14432049	393857	5901	2022-06-17 08:46:33	1760	31	0	
3012	9687	Senorita		VAV - Senorita Official M/V		duplicate		yEdjN38YBCo	293	0	2018-10-11	2018-10-11 00:00:00	1701788	84944	956	2022-06-16 23:16:34	14	0	0	
3013	0	I'm fine		[M/V] NC.A(앤씨아) - I'm fine		main		_7rY4D5IsJo	235	0	2018-10-13	2018-10-13 00:00:00	97152	4574	38	2022-06-16 17:48:05	8	0	0	
3014	2997	Into You		YURI 유리 '빠져가 (Into You)' Dance Practice		alternate	d	HZffGnov7vQ	333	0	2018-10-13	2018-10-13 00:00:00	2078355	105263	700	2022-06-16 23:30:35	142	9	0	KR
3015	0	Niji		RAINZ 『虹(NIJI)』MUSIC VIDEO		main	j	WPXWx8eVStg	272	0	2018-10-14	2018-10-14 00:00:00	140323	5850	28	2022-06-16 18:03:09	16	0	0	
3016	0	Hello Tutorial		Zion.T - '멋지게 인사하는 법(Hello Tutorial) (feat. 슬기 of Red Velvet)' M/V		main		nqMYG2Riq54	226	0	2018-10-15	2018-10-15 00:00:00	8387768	276044	1754	2022-06-17 08:32:34	820	13	0	
3017	0	Sober		HYO 'Sober (Feat. Ummet Ozcan)' MV		main		T87wXAJe-_M	253	0	2018-04-18	2018-04-18 00:00:00	4387853	215320	1995	2022-06-17 00:31:39	195	6	0	
3018	0	HaHaHa Song		Girls' Generation 소녀시대 '하하하송 (HaHaHa Song)' MV	HaHaHa	main		kZexoHRON9k	78	0	2009-06-07	2009-06-08 00:00:00	5975998	24384	1053	2022-06-17 13:00:39	138	4	0	
3020	0	Being There	어떤가요	[MV] Jeong Eun Ji(정은지) _ Being There(어떤가요)		main		pfQfMpFGA80	255	0	2018-10-17	2018-10-17 00:00:00	4642909	71409	814	2022-06-17 00:46:10	432	3	0	CN
3021	3020	Being There		Jeong Eun Ji(정은지) 3rd Mini Album [혜화(暳花)] ‘어떤가요’ M/V		duplicate		0AaKV2f0WnM	255	0	2018-10-17	2018-10-17 00:00:00	286547	14461	63	2022-06-17 10:17:45	7	0	0	
3022	11382	None		크러쉬(Crush) - '넌 (none)' M/V		duplicate		33hn0AQPT4k	49	0	2018-10-17	2018-10-17 00:00:00	987924	12007	109	2022-06-17 13:16:11	10	0	0	
3023	3005	Love Bomb		프로미스나인 (fromis_9) - LOVE BOMB Choreography		alternate	d	OQgfRQOJ190	279	0	2018-10-16	2018-10-16 00:00:00	4146277	103519	872	2022-06-17 02:30:41	1004	18	0	
3024	2355	Glass Shoes		[MV] fromis_9 (프로미스나인) – 유리구두 (Glass Shoes)		duplicate		hXK6tWnvKR4	279	0	2017-11-29	2017-11-29 00:00:00	323608	16840	840	2022-06-17 10:02:44	129	5	0	
3025	2355	Glass Shoes		[fromis_9 TV] fromis_9 (프로미스나인) - 유리구두 (Glass Shoes) Choreography ver.		alternate	d	HiWx1nuGWbU	279	0	2017-12-04	2017-12-04 00:00:00	1196606	24191	1689	2022-06-17 13:45:44	203	0	0	JP
3026	0	To Heart		fromis_9 (프로미스나인) - To Heart MV		main		iFUHS1Ei7qw	279	0	2018-01-24	2018-01-24 00:00:00	5170245	98786	4459	2022-06-17 00:47:12	1400	25	0	
3027	3026	To Heart		fromis_9 (프로미스나인) - To Heart Choreography ver.		alternate	d	E6k1hRBfAMI	279	0	2018-01-28	2018-01-28 00:00:00	693453	17444	265	2022-06-17 13:16:50	194	5	0	
3028	0	DKDK	두근두근	프로미스나인 (fromis_9) - 두근두근(DKDK) MV	두근두근	main		B3KuJqe3Epg	279	0	2018-06-05	2018-06-05 00:00:00	10356604	186321	4087	2022-06-17 12:48:16	2811	44	0	
